transaction_id,timestamp,blockchain,transaction_type,sender_wallet_age_days,receiver_wallet_age_days,transaction_amount_usd,gas_fee_usd,token_type,platform,num_prev_transactions_sender,num_prev_transactions_receiver,avg_txn_interval_sender_min,is_cross_chain,failed_txn_ratio_sender,velocity_score,anomaly_score,is_scam
TX005823,1700827150,Ethereum,Swap,1109,743,1186.0,26.15,ERC20,BridgeX,1238,994,295.6,0,0.02,0.04,0.17,0
TX005824,1701786852,Ethereum,Transfer,503,1278,3718.06,6.76,ERC20,BridgeX,1225,980,136.6,1,0.1,-0.06,0.04,0
TX005825,1704536857,Ethereum,Burn,667,75,333.16,10.85,ERC20,Binance,1166,1026,109.6,0,0.26,0.03,0.0,0
TX005826,1700042137,BSC,Bridge,232,1563,993.13,14.25,Stablecoin,,1143,1044,859.3,0,0.12,0.05,0.08,0
TX005827,1701441945,Polygon,Burn,402,286,518.81,8.45,ERC20,BridgeX,1207,987,18.1,0,0.04,0.11,0.2,0
TX005828,1700138925,Polygon,Mint,860,210,385.79,17.98,ERC20,OpenSea,1208,984,4.8,0,0.15,0.2,0.32,0
TX005829,1702633819,BSC,Burn,1252,794,1905.08,5.73,Native,Coinbase,1174,983,74.4,1,0.01,-0.02,0.0,0
TX005830,1703294900,Ethereum,Burn,2194,958,865.43,5.09,Stablecoin,Unknown DEX,1228,960,180.8,0,0.01,0.03,0.0,0
TX005831,1703796098,Solana,Mint,1142,905,446.64,10.24,Native,Binance,1226,971,65.7,1,0.14,-0.07,0.0,0
TX005832,1700375233,BSC,Burn,41,489,538.33,7.87,Stablecoin,Binance,1207,993,361.9,0,0.03,-0.02,0.02,0
TX005833,1703539730,Ethereum,Bridge,252,175,103.7,11.38,Stablecoin,Kraken,1171,973,440.9,0,0.06,0.08,0.12,0
TX005834,1702560272,BSC,Swap,829,161,629.27,10.19,Meme,Kraken,1280,995,49.4,0,0.0,0.05,0.0,0
TX005835,1701734635,Polygon,Bridge,324,129,830.69,6.69,Native,Unknown Wallet,1174,964,341.6,0,0.09,-0.0,0.0,0
TX005836,1701957792,Ethereum,Swap,344,79,270.41,6.78,Meme,Coinbase,1244,1005,23.1,0,0.1,-0.04,0.02,0
TX005837,1700224062,Ethereum,Swap,948,249,1395.12,29.85,Stablecoin,Binance,1241,1012,61.3,0,0.05,0.01,0.0,0
TX005838,1702155138,Ethereum,Burn,1075,969,414.23,2.43,Meme,Coinbase,1199,1039,351.7,0,0.1,0.03,0.07,0
TX005839,1700431978,Polygon,Swap,940,2782,405.4,4.06,ERC20,Binance,1254,1055,136.0,0,0.19,0.06,0.2,0
TX005840,1703502646,Ethereum,Mint,262,591,272.1,3.41,ERC20,Unknown DEX,1162,1003,146.8,0,0.08,0.01,0.18,0
TX005841,1703891865,BSC,Bridge,155,84,115.05,6.79,Meme,Coinbase,1247,1024,299.3,0,0.12,0.06,0.2,0
TX005842,1704150579,Ethereum,Swap,266,559,140.37,3.27,Stablecoin,Unknown DEX,1166,986,439.5,0,0.12,0.03,0.0,0
TX005843,1701153891,Ethereum,Burn,725,161,471.43,39.23,Meme,Coinbase,1204,943,43.3,1,0.1,-0.01,0.0,0
TX005844,1700702214,Ethereum,Burn,272,632,476.4,7.33,Native,Coinbase,1165,1003,189.6,0,0.05,-0.01,0.02,0
TX005845,1701760143,Ethereum,Burn,34,134,337.01,1.9,Meme,,1246,966,15.3,1,0.12,0.06,0.0,1
TX005846,1700225687,Ethereum,Transfer,967,89,1107.92,9.72,ERC20,Coinbase,1224,997,715.8,0,0.17,0.01,0.25,0
TX005847,1702939701,Polygon,Bridge,39,503,373.08,5.61,Native,Binance,1214,999,280.5,0,0.18,0.02,0.15,0
TX005848,1702242365,BSC,Burn,3333,577,493.39,,Native,Binance,1167,980,62.6,0,0.05,0.03,0.05,0
TX005849,1702761856,Polygon,Mint,1186,102,945.85,17.33,Meme,Binance,1232,925,127.7,0,0.21,-0.05,0.34,0
TX005850,1702071088,Ethereum,Burn,1878,358,564.71,16.51,Native,Binance,1243,992,708.4,0,0.13,0.04,0.34,0
TX005851,1702113048,Solana,Transfer,1074,1062,116.68,7.9,Meme,BridgeX,1218,929,73.0,1,0.11,0.07,0.07,0
TX005852,1700029813,Solana,Bridge,63,577,3101.06,3.35,Native,Binance,1171,984,42.2,0,0.1,0.08,0.28,0
TX005853,1703211407,Ethereum,Swap,325,563,141.39,16.18,ERC20,Binance,1208,991,218.9,1,0.04,0.0,0.02,0
TX005854,1704860345,Solana,Bridge,1431,642,269.18,6.21,ERC20,Unknown Wallet,1114,1017,100.3,0,0.23,0.04,0.08,0
TX005855,1703935388,Ethereum,Swap,57,215,2036.93,3.58,Meme,Binance,1175,976,94.9,0,0.08,0.07,0.16,0
TX005856,1700273541,Polygon,Swap,218,115,362.11,6.05,Native,Coinbase,1113,961,110.5,0,0.12,-0.02,0.19,0
TX005857,1703749199,Ethereum,Burn,377,661,117.81,11.66,ERC20,BridgeX,1184,1038,329.1,0,0.1,0.06,0.0,0
TX005858,1701615181,BSC,Mint,358,835,348.16,26.96,Stablecoin,OpenSea,1188,1040,68.9,0,0.05,0.01,0.0,0
TX005859,1703324714,BSC,Mint,1728,1130,574.41,5.44,Stablecoin,Unknown DEX,1219,938,382.1,0,0.2,0.02,0.0,0
TX005860,1704034649,Ethereum,Burn,301,792,173.3,9.79,ERC20,Coinbase,1198,971,89.5,0,0.24,0.03,0.27,0
TX005861,1703138893,Polygon,Transfer,163,212,1218.56,3.52,Stablecoin,Kraken,1192,994,716.6,0,0.26,0.07,0.25,0
TX005862,1703846342,BSC,Swap,353,314,9767.82,,Stablecoin,Kraken,1220,979,223.3,0,0.33,-0.05,0.18,0
TX005863,1701350816,BSC,Mint,302,756,593.16,4.81,Meme,Kraken,1152,977,67.5,0,0.24,0.05,0.29,0
TX005864,1702413081,Solana,Bridge,585,385,1699.22,10.08,Stablecoin,Coinbase,1247,1031,671.1,0,0.15,-0.02,0.02,0
TX005865,1700770348,Solana,Transfer,3084,407,1072.39,4.62,Stablecoin,Binance,1239,1040,,0,0.13,0.1,0.14,0
TX005866,1702821058,Solana,Burn,480,1428,55.41,9.78,ERC20,Unknown DEX,1222,960,159.1,1,0.07,-0.08,0.0,1
TX005867,1702037171,Solana,Transfer,372,1580,133.45,4.93,Native,Coinbase,1192,972,53.3,0,0.13,0.09,0.02,0
TX005868,1700458819,Ethereum,Mint,540,716,680.2,10.41,Stablecoin,Unknown DEX,1145,975,62.9,0,0.22,0.11,0.16,0
TX005869,1701208060,Ethereum,Burn,2341,829,296.78,17.43,Stablecoin,Coinbase,1217,959,65.7,0,0.1,-0.02,0.08,0
TX005870,1700444874,Ethereum,Mint,588,153,117.93,6.35,Meme,Binance,1110,973,309.5,0,0.18,-0.03,0.12,0
TX005871,1703928683,Solana,Swap,78,450,853.95,12.36,Stablecoin,Coinbase,1217,994,152.5,0,0.05,-0.01,0.07,0
TX005872,1702108701,Ethereum,Transfer,1462,324,1557.15,10.42,ERC20,Kraken,1182,992,325.9,0,0.15,-0.01,0.07,0
TX005873,1703610160,Ethereum,Swap,536,20,323.15,2.88,Meme,Unknown DEX,1230,983,500.4,0,0.02,-0.06,0.0,0
TX005874,1702054048,Ethereum,Bridge,103,1075,113.03,25.45,ERC20,Coinbase,1195,1005,85.6,0,0.11,-0.04,0.14,0
TX005875,1701063692,Ethereum,Swap,157,175,176.51,3.5,Stablecoin,Binance,1237,909,328.7,1,0.12,-0.03,0.16,0
TX005876,1704738637,Ethereum,Transfer,77,1342,108.5,5.36,ERC20,Binance,1210,1023,136.8,0,0.19,0.06,0.0,0
TX005877,1700943831,BSC,Bridge,1942,505,329.39,15.31,Meme,Kraken,1209,1003,348.8,0,0.05,-0.02,0.0,0
TX005878,1704230013,Ethereum,Mint,44,838,561.15,6.64,Meme,Unknown DEX,1230,953,190.5,1,0.27,-0.01,0.11,1
TX005879,1703074795,BSC,Bridge,867,306,579.64,11.6,ERC20,Kraken,1153,1011,65.9,0,0.12,0.02,0.18,0
TX005880,1701730841,Polygon,Transfer,247,103,31.09,3.18,Meme,Binance,1215,1015,53.1,0,0.08,0.03,0.0,0
TX005881,1703873691,Polygon,Burn,50,1038,37.48,5.14,ERC20,Binance,1187,981,96.6,0,0.12,0.03,0.0,0
TX005882,1704423471,Ethereum,Bridge,341,763,219.83,2.45,Stablecoin,Binance,1194,1024,257.1,0,0.02,-0.04,0.07,0
TX005883,1704051939,Solana,Mint,0,702,3742.65,11.5,Meme,Unknown DEX,1120,989,237.7,0,0.1,0.04,0.15,1
TX005884,1704499367,Polygon,Bridge,1019,119,302.97,2.11,Native,Binance,1174,1005,44.0,0,0.12,-0.05,0.0,0
TX005885,1700869953,Ethereum,Swap,468,368,1693.19,3.36,Native,Kraken,1227,955,,1,0.03,0.04,0.0,0
TX005886,1702583273,Polygon,Burn,360,194,3178.2,12.95,ERC20,Coinbase,1145,1009,161.2,0,0.24,0.02,0.0,0
TX005887,1703098056,Polygon,Transfer,1060,474,208.93,5.99,Native,Coinbase,1238,933,93.6,1,0.03,0.05,0.08,0
TX005888,1702316374,BSC,Burn,439,380,56.42,4.48,ERC20,BridgeX,1198,1010,27.8,0,0.38,0.06,0.21,0
TX005889,1700713806,Ethereum,Swap,542,97,896.17,6.94,ERC20,OpenSea,1165,966,51.2,1,0.14,0.0,0.09,1
TX005890,1704193616,BSC,Burn,1011,488,614.85,40.36,Stablecoin,Coinbase,1153,969,163.5,0,0.08,-0.01,0.12,0
TX005891,1703439187,Polygon,Swap,765,19,451.42,28.51,Meme,,1147,1005,1291.3,1,0.14,-0.05,0.0,0
TX005892,1702757506,Ethereum,Bridge,645,36,357.69,8.94,ERC20,Coinbase,1191,1002,253.5,0,0.13,-0.03,0.1,0
TX005893,1700750774,Polygon,Transfer,730,100,827.11,117.8,Stablecoin,Kraken,1185,1040,319.1,0,0.16,-0.01,0.08,0
TX005894,1703357963,Ethereum,Swap,183,432,971.42,8.78,Stablecoin,Unknown DEX,1219,951,338.2,1,0.14,0.07,0.31,0
TX005895,1700924993,BSC,Swap,74,712,5706.53,18.7,Stablecoin,OpenSea,1253,987,287.7,0,0.21,-0.12,0.11,0
TX005896,1700353791,Ethereum,Bridge,584,762,89.28,3.99,ERC20,BridgeX,1198,975,116.6,1,0.05,0.01,0.0,0
TX005897,1703440227,Ethereum,Swap,152,161,2332.26,13.86,Stablecoin,Coinbase,1128,984,410.8,0,0.25,0.02,0.22,0
TX005898,1701384525,Solana,Transfer,29,242,13.52,5.58,ERC20,Unknown DEX,1255,980,210.1,0,0.04,-0.05,0.13,0
TX005899,1703517778,Polygon,Mint,176,133,344.39,6.76,Meme,Binance,1190,994,192.8,0,0.09,-0.02,0.0,0
TX005900,1700116220,Ethereum,Burn,764,18,5701.18,26.36,Meme,BridgeX,1208,967,187.7,0,0.09,0.02,0.0,0
TX005901,1700221421,BSC,Swap,739,341,3467.22,12.34,Native,Binance,1187,1003,34.1,0,0.01,0.06,0.16,0
TX005902,1700349317,Polygon,Burn,1401,393,850.56,8.06,Stablecoin,Coinbase,1234,1016,937.7,0,0.09,0.11,0.08,0
TX005903,1704982732,Polygon,Burn,674,1367,1130.19,25.52,Native,BridgeX,1180,1028,103.0,0,0.02,0.1,0.03,0
TX005904,1703921087,Polygon,Mint,347,622,135.23,7.3,Native,BridgeX,1241,1080,384.4,0,0.06,0.02,0.0,0
TX005905,1702927971,BSC,Swap,181,1361,344.36,4.63,Stablecoin,Binance,1256,1002,243.5,0,0.03,-0.09,0.03,0
TX005906,1701032469,Solana,Transfer,852,163,963.23,3.6,ERC20,Unknown DEX,1162,958,56.7,0,0.11,-0.0,0.17,0
TX005907,1703148817,Polygon,Swap,318,644,340.12,5.82,Native,Kraken,1259,994,43.0,0,0.29,-0.0,0.2,0
TX005908,1701331379,Ethereum,Burn,1014,456,972.7,3.42,Stablecoin,Binance,1237,1062,157.4,0,0.19,-0.06,0.13,0
TX005909,1703658997,BSC,Bridge,1144,176,675.78,12.85,Meme,Coinbase,1246,1045,342.5,0,0.19,0.07,0.0,0
TX005910,1704541490,BSC,Mint,259,118,2736.41,10.8,Native,BridgeX,1226,980,94.1,1,0.23,0.05,0.2,0
TX005911,1701417191,Polygon,Transfer,252,171,1011.83,31.21,Meme,BridgeX,1207,976,100.7,0,0.08,0.04,0.0,0
TX005912,1703347526,Ethereum,Transfer,1469,1948,1261.85,8.67,Stablecoin,Binance,1216,1000,67.8,0,0.13,0.04,0.11,0
TX005913,1703477983,BSC,Burn,303,11,366.74,8.82,Meme,Coinbase,1210,1025,58.3,0,0.01,-0.03,0.0,0
TX005914,1704431407,Ethereum,Transfer,736,1176,476.07,13.02,Stablecoin,Binance,1205,1037,186.1,0,0.07,0.03,0.19,0
TX005915,1700689925,Ethereum,Burn,284,738,380.31,6.38,ERC20,Coinbase,1179,1012,436.7,0,0.11,-0.02,0.17,0
TX005916,1702186394,Ethereum,Transfer,788,392,2080.11,9.53,Stablecoin,Unknown Wallet,1128,1045,10.4,0,0.18,0.1,0.3,0
TX005917,1701047146,Polygon,Transfer,114,976,224.58,7.23,Native,OpenSea,1227,987,345.9,0,0.03,-0.0,0.0,0
TX005918,1701202532,Ethereum,Burn,1084,26,413.92,13.2,Native,Binance,1194,954,647.1,0,0.2,0.03,0.27,0
TX005919,1702681478,BSC,Mint,2450,392,30.49,19.15,ERC20,Unknown Wallet,1177,1007,221.0,0,0.1,0.04,0.1,0
TX005920,1702993220,BSC,Transfer,870,168,294.45,6.74,ERC20,Kraken,1137,968,78.3,0,0.17,0.08,0.23,0
TX005921,1700760330,BSC,Swap,266,4,81.06,6.33,Stablecoin,Kraken,1214,1046,9.3,0,0.13,0.11,0.13,0
TX005922,1702932878,BSC,Bridge,486,482,461.78,21.41,ERC20,Kraken,1176,1032,190.4,0,0.04,-0.02,0.09,0
TX005923,1702830527,Ethereum,Burn,664,536,50.55,7.77,ERC20,Unknown DEX,1132,1041,294.5,0,0.09,-0.01,0.06,0
TX005924,1700822564,Ethereum,Transfer,128,446,1067.55,28.84,Native,BridgeX,1254,988,71.9,0,0.14,0.06,0.07,0
TX005925,1702395406,Polygon,Mint,199,247,197.04,3.9,Stablecoin,Binance,1179,1001,109.4,0,0.25,0.04,0.23,0
TX005926,1703471888,BSC,Swap,970,815,197.33,1.71,Meme,BridgeX,1179,982,687.1,0,0.01,0.02,0.0,0
TX005927,1702143385,Polygon,Burn,1743,210,622.2,3.08,Stablecoin,Binance,1204,1030,136.1,0,0.19,0.11,0.16,0
TX005928,1702068884,BSC,Swap,190,463,106.09,14.98,Native,Kraken,1156,998,124.8,0,0.29,0.04,0.42,0
TX005929,1702548600,Ethereum,Bridge,95,2768,312.37,4.97,Stablecoin,OpenSea,1260,997,826.3,0,0.07,0.01,0.0,0
TX005930,1704943114,Polygon,Mint,2397,934,1074.33,4.38,Stablecoin,Unknown Wallet,1141,984,130.0,0,0.32,0.05,0.14,1
TX005931,1702203463,Ethereum,Burn,231,516,223.34,9.06,Stablecoin,BridgeX,1243,1014,79.3,0,0.08,-0.04,0.18,0
TX005932,1703704425,Solana,Burn,904,560,795.62,14.95,Stablecoin,Binance,1238,1021,168.6,0,0.05,-0.06,0.0,0
TX005933,1703916247,Ethereum,Transfer,285,919,511.66,15.79,Stablecoin,Binance,1197,1029,217.1,0,0.11,-0.07,0.16,0
TX005934,1701985404,BSC,Swap,1786,96,2658.83,2.09,ERC20,Kraken,1223,1047,162.5,0,0.16,0.01,0.02,0
TX005935,1702126861,Ethereum,Burn,549,58,1276.07,5.76,ERC20,Kraken,1185,1055,108.1,0,0.22,0.06,0.14,0
TX005936,1703779337,Solana,Swap,321,124,3205.98,17.91,ERC20,Unknown DEX,1223,978,350.8,1,0.18,0.06,0.25,1
TX005937,1702051723,Solana,Bridge,117,682,168.9,4.63,Meme,Kraken,1183,992,106.3,0,0.13,0.03,0.07,0
TX005938,1701048939,Ethereum,Transfer,177,734,577.01,4.08,Stablecoin,Binance,1153,988,208.1,1,0.27,-0.01,0.22,0
TX005939,1703942518,Ethereum,Bridge,1166,14,768.85,3.73,Native,BridgeX,1192,1015,27.8,0,0.16,-0.08,0.02,0
TX005940,1704689133,Ethereum,Transfer,35,30,129.9,13.73,Native,Kraken,1208,997,78.3,0,0.21,-0.04,0.08,0
TX005941,1704178465,Polygon,Transfer,102,1996,296.13,11.12,ERC20,Binance,1185,1048,113.1,1,0.07,0.06,0.0,0
TX005942,1700396456,Ethereum,Swap,128,338,5496.42,6.1,Native,Unknown DEX,1234,989,144.4,1,0.33,0.04,0.27,0
TX005943,1700898704,BSC,Transfer,43,383,901.05,3.65,Native,Unknown DEX,1225,997,247.6,0,0.04,-0.0,0.06,0
TX005944,1703761090,Ethereum,Bridge,694,473,1263.9,9.01,Stablecoin,Unknown Wallet,1232,1007,111.5,0,0.15,-0.0,0.23,0
TX005945,1700175037,Polygon,Bridge,2386,1668,486.97,4.4,ERC20,Binance,1279,1032,266.1,0,0.05,0.03,0.04,0
TX005946,1704402910,BSC,Bridge,89,86,235.63,12.84,Native,Binance,1168,1060,152.2,0,0.3,0.03,0.25,0
TX005947,1702876262,Polygon,Swap,962,501,209.33,5.79,Stablecoin,BridgeX,1140,986,170.5,0,0.28,-0.08,0.25,0
TX005948,1704182531,Polygon,Swap,116,39,30.77,7.31,ERC20,Coinbase,1142,1001,46.4,0,0.17,-0.01,0.0,0
TX005949,1703271593,Ethereum,Mint,2184,360,41.09,,ERC20,Binance,1265,1071,377.1,0,0.21,0.03,0.17,0
TX005950,1701029516,BSC,Burn,424,290,558.09,9.5,Stablecoin,BridgeX,1221,1012,,0,0.05,-0.05,0.0,0
TX005951,1701696609,BSC,Mint,1128,156,3895.0,2.45,Stablecoin,OpenSea,1145,1023,654.5,1,0.09,-0.0,0.09,1
TX005952,1703569769,BSC,Mint,112,290,58.72,2.78,ERC20,Coinbase,1178,1004,558.5,0,0.17,-0.08,0.07,0
TX005953,1703609684,Ethereum,Transfer,1299,599,455.05,5.8,ERC20,,1228,1022,59.6,0,0.11,0.0,0.19,0
TX005954,1700028885,Polygon,Transfer,51,919,195.05,4.07,Stablecoin,BridgeX,1277,957,114.0,0,0.12,0.03,0.04,0
TX005955,1704590723,Solana,Mint,13,768,1084.65,2.98,ERC20,Unknown DEX,1163,1004,280.5,0,0.19,-0.02,0.08,0
TX005956,1702812753,Solana,Burn,740,439,50.85,11.46,Native,Kraken,1261,1034,22.0,0,0.23,0.05,0.18,0
TX005957,1704589764,Polygon,Mint,67,1136,95.53,3.44,Stablecoin,BridgeX,1130,1019,71.2,0,0.08,-0.06,0.06,0
TX005958,1704554770,BSC,Swap,1205,591,314.48,2.84,ERC20,BridgeX,1226,979,191.9,0,0.1,0.03,0.16,0
TX005959,1703129985,Ethereum,Bridge,582,910,2348.43,5.35,Meme,Unknown DEX,1230,1031,139.3,1,0.08,0.06,0.1,0
TX005960,1701379339,Ethereum,Mint,241,253,82.38,22.28,ERC20,BridgeX,1185,1019,18.5,1,0.23,-0.02,0.0,0
TX005961,1702118736,BSC,Transfer,194,599,334.69,3.92,Meme,OpenSea,1210,997,498.2,1,0.06,0.03,0.06,0
TX005962,1701843529,Ethereum,Burn,51,38,168.71,2.89,Native,,1204,970,,0,0.16,0.09,0.05,0
TX005963,1700819973,Ethereum,Transfer,696,1574,99.29,38.79,Native,Unknown DEX,1271,972,64.3,0,0.27,-0.02,0.18,0
TX005964,1702650503,Solana,Swap,1493,496,511.98,6.71,Stablecoin,Binance,1215,1054,222.4,0,0.06,0.03,0.04,0
TX005965,1701118844,Solana,Transfer,848,971,383.38,20.42,Stablecoin,Binance,1232,990,146.0,0,0.04,0.04,0.04,0
TX005966,1702877746,Solana,Transfer,579,332,23.47,1.74,Meme,Binance,1202,957,197.9,1,0.03,0.03,0.21,0
TX005967,1703796234,Ethereum,Burn,75,15,113.87,2.75,Meme,Coinbase,1274,995,163.5,0,0.06,-0.0,0.0,0
TX005968,1701428926,Solana,Burn,1054,338,81.85,23.2,Meme,Coinbase,1238,1060,39.8,1,0.12,0.06,0.15,1
TX005969,1703894142,Ethereum,Transfer,2018,646,135.71,5.54,ERC20,BridgeX,1140,1016,61.2,0,0.26,0.09,0.28,0
TX005970,1703316363,BSC,Transfer,182,33,127.18,1.56,ERC20,Kraken,1231,969,322.9,0,0.08,0.07,0.04,0
TX005971,1701457913,BSC,Mint,327,52,2783.64,21.1,Stablecoin,Coinbase,1211,979,93.5,0,0.14,-0.02,0.06,0
TX005972,1701967754,BSC,Swap,8,27,213.77,2.45,ERC20,OpenSea,1134,962,300.2,1,0.1,-0.01,0.07,1
TX005973,1701246729,Solana,Mint,1069,63,153.87,5.4,Native,Kraken,1155,1005,226.5,0,0.28,0.07,0.24,0
TX005974,1702781652,Ethereum,Burn,12,476,2669.45,4.95,Native,OpenSea,1214,958,633.7,0,0.17,-0.0,0.27,0
TX005975,1702091219,BSC,Mint,399,1037,198.38,6.3,Native,Coinbase,1230,1047,126.1,1,0.25,0.06,0.13,0
TX005976,1700988167,Ethereum,Mint,515,318,492.64,7.96,ERC20,Kraken,1290,1029,123.2,1,0.31,0.01,0.28,0
TX005977,1704217635,Solana,Transfer,34,827,281.44,1.82,Meme,Coinbase,1201,1017,9.3,0,0.31,0.1,0.15,0
TX005978,1704217308,BSC,Transfer,115,254,2119.13,27.54,ERC20,Unknown DEX,1209,994,27.8,0,0.04,0.01,0.18,0
TX005979,1703384169,Polygon,Swap,938,966,313.36,11.08,ERC20,Coinbase,1114,1020,245.5,0,0.21,0.0,0.13,0
TX005980,1703002827,Polygon,Bridge,174,85,177.55,10.57,Stablecoin,Unknown DEX,1177,968,63.7,0,0.21,-0.05,0.1,0
TX005981,1703549436,Polygon,Bridge,773,426,191.58,6.87,ERC20,Unknown DEX,1184,1017,157.4,0,0.08,0.06,0.13,0
TX005982,1700448013,BSC,Mint,829,367,609.05,12.52,Native,Binance,1219,1046,746.5,0,0.24,-0.02,0.25,0
TX005983,1702286319,Ethereum,Swap,313,54,767.99,5.91,ERC20,Binance,1248,1009,196.4,0,0.21,0.05,0.05,0
TX005984,1700931253,BSC,Swap,39,136,1067.65,4.93,Stablecoin,Coinbase,1184,1048,98.6,0,0.01,-0.05,0.01,0
TX005985,1701844053,Solana,Burn,6,331,213.04,11.25,ERC20,Kraken,1199,1025,300.4,0,0.15,0.07,0.15,0
TX005986,1700542955,Polygon,Transfer,406,738,116.42,6.13,Native,Unknown Wallet,1208,1000,488.6,0,0.26,-0.08,0.21,0
TX005987,1703550227,Ethereum,Burn,44,1175,312.7,4.86,Native,Unknown DEX,1204,961,1091.6,0,0.02,-0.08,0.02,0
TX005988,1703307735,Ethereum,Bridge,777,665,646.3,7.81,Meme,Binance,1266,1025,465.3,1,0.03,-0.05,0.02,0
TX005989,1704791126,BSC,Swap,287,173,1653.0,15.27,Native,Unknown DEX,1200,950,156.6,0,0.06,-0.06,0.16,0
TX005990,1701798278,Polygon,Bridge,689,54,304.6,2.55,Native,Binance,1209,1032,401.3,0,0.23,0.04,0.17,0
TX005991,1703308424,Ethereum,Transfer,314,372,1150.43,7.33,Stablecoin,Binance,1179,969,259.0,0,0.1,-0.05,0.04,0
TX005992,1700373145,Polygon,Transfer,593,211,100.21,5.39,Meme,Coinbase,1215,1035,522.6,0,0.19,-0.08,0.04,0
TX005993,1703454373,Solana,Transfer,1073,414,390.5,6.69,Meme,Coinbase,1183,984,154.1,1,0.04,0.0,0.15,0
TX005994,1702053413,BSC,Bridge,1294,253,79.5,6.93,Native,Coinbase,1232,977,,1,0.07,0.01,0.25,0
TX005995,1704988604,Ethereum,Swap,10,238,294.02,2.41,Meme,Binance,1209,987,187.6,0,0.1,-0.02,0.05,1
TX005996,1700685611,Solana,Burn,622,1215,1371.46,9.89,ERC20,Kraken,1198,1011,27.5,1,0.03,0.02,0.11,0
TX005997,1701657387,BSC,Swap,498,550,980.56,6.22,ERC20,Unknown Wallet,1185,995,583.1,0,0.12,-0.07,0.04,0
TX005998,1702791241,BSC,Swap,608,553,147.67,3.7,Stablecoin,Unknown DEX,1284,989,16.0,0,0.21,0.1,0.01,0
TX005999,1702637174,Ethereum,Mint,35,71,206.7,3.16,Native,OpenSea,1203,912,50.9,0,0.17,0.04,0.2,0
TX006000,1701220985,BSC,Swap,43,246,100.02,6.71,ERC20,Unknown DEX,1223,995,60.1,0,0.15,0.01,0.12,0
TX006001,1703579269,Polygon,Burn,412,719,267.52,32.7,ERC20,Unknown DEX,1197,1009,945.9,0,0.07,-0.05,0.17,0
TX006002,1700345744,BSC,Mint,35,418,1053.49,9.49,Native,Coinbase,1223,1027,192.7,0,0.13,0.1,0.04,0
TX006003,1702028594,Ethereum,Swap,898,308,60.6,13.88,Native,Coinbase,1253,1012,126.4,0,0.15,-0.01,0.07,0
TX006004,1701843441,Polygon,Mint,888,1801,1047.93,3.85,Native,Unknown DEX,1201,988,68.1,1,0.06,0.04,0.0,0
TX006005,1702604325,Ethereum,Swap,74,73,22.52,10.68,Meme,Binance,1185,944,193.1,0,0.07,0.01,0.0,0
TX006006,1702761623,Ethereum,Transfer,364,87,50.12,5.57,Native,BridgeX,1211,1001,504.8,0,0.04,-0.01,0.17,0
TX006007,1701676850,Polygon,Transfer,542,414,33.98,15.4,Native,BridgeX,1180,984,741.0,0,0.15,-0.03,0.05,0
TX006008,1703783799,Solana,Swap,1177,259,256.67,2.43,ERC20,Kraken,1242,1011,64.3,0,0.22,-0.0,0.1,0
TX006009,1701856759,Ethereum,Mint,2675,327,150.09,3.95,Meme,OpenSea,1228,1021,30.0,1,0.14,-0.01,0.26,0
TX006010,1703886932,Ethereum,Burn,10,396,1637.46,3.18,Meme,Binance,1170,1002,75.8,1,0.07,0.0,0.06,1
TX006011,1700432184,Polygon,Transfer,388,68,546.19,3.04,Meme,Kraken,1183,1032,570.2,0,0.05,-0.11,0.0,0
TX006012,1701209725,BSC,Mint,975,157,130.07,1.41,Meme,Unknown Wallet,1226,1051,243.7,0,0.07,-0.02,0.0,0
TX006013,1702336806,BSC,Burn,953,385,396.29,,Native,BridgeX,1232,1000,111.9,0,0.18,0.04,0.22,0
TX006014,1704622295,Ethereum,Mint,468,107,205.3,20.03,Native,Binance,1227,982,104.0,0,0.07,0.06,0.07,0
TX006015,1703334944,Ethereum,Swap,120,915,303.7,5.21,Meme,OpenSea,1191,993,237.4,1,0.07,-0.02,0.12,0
TX006016,1702908087,Polygon,Transfer,491,765,363.59,3.84,ERC20,Coinbase,1166,998,187.1,1,0.01,0.1,0.0,0
TX006017,1700658139,BSC,Transfer,298,419,1377.14,20.48,Native,Coinbase,1131,987,293.8,1,0.03,0.03,0.09,0
TX006018,1702970424,Solana,Transfer,315,341,3150.3,1.52,ERC20,Unknown DEX,1162,991,44.8,1,0.01,0.08,0.0,0
TX006019,1704105513,BSC,Swap,239,1326,1160.18,18.99,Meme,BridgeX,1213,997,73.7,0,0.09,0.07,0.04,0
TX006020,1704317293,BSC,Burn,93,697,167.24,26.02,Stablecoin,Coinbase,1219,1030,36.2,0,0.15,0.02,0.24,0
TX006021,1704470697,Solana,Burn,804,19,334.83,5.22,Meme,Unknown DEX,1209,974,373.1,0,0.24,-0.05,0.06,0
TX006022,1703061481,Ethereum,Transfer,739,126,242.6,3.18,Stablecoin,BridgeX,1202,977,87.8,0,0.17,-0.01,0.15,0
TX006023,1702731801,BSC,Burn,469,37,52.11,4.17,Meme,Unknown DEX,1157,1010,172.8,0,0.31,-0.01,0.07,0
TX006024,1700299850,Ethereum,Transfer,262,2618,424.66,37.86,Stablecoin,Coinbase,1222,1009,299.5,0,0.46,0.09,0.35,1
